id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,popularity,vote_average,vote_count
391477,The Mobfathers,2016-03-31,"The godfather of the triad Jing Hing and his senior bosses need to select a new boss to run the daily operations of the five gangs under their control. Chuck, a lifelong member of the triad, dreams of being the elected one, but his wife wants him to leave the criminal life and spend time with their child. Wulf, a former cop, also wants take over the seat. Both will try to achieve their goal by any means necessary.",,93,"Crime, Drama",,6.0,0,0,3.8161,6.0,33
388323,Natpadhigaram 79,2016-03-11,The relationship of four friends comes under strain when their parents wrongly assume the rapport between two among them to be in love.,,118,"Drama, Romance",,5.0,0,0,4.1014,5.0,1
324174,The Automatic Hate,2016-03-11,"When Davis Green's alluring young cousin Alexis appears on his doorstep one night, he discovers that a side of his family has been kept secret from him. Against his father’s wishes, Davis travels to rural, upstate New York to meet his other cousins.",,97,"Drama, Comedy",", US, , ",5.962,0,0,3.8408,5.962,26
391913,L'età d'oro,2016-04-07,"Sid grew up with his mother Arabella in a cheerful and somewhat naïve Apulian community, which was filled with affection and a great passion for cinema. After years away he returns to the land of his childhood where his mother had created a cinematic arena and this trip in his childhood memories will lead to a better understanding of her human and existential aspects.",,94,Drama,", ",2.8,0,0,4.0277,2.8,3
1076431,Recuerda Olvidarme,2016-04-30,,,0,"Comedy, Fantasy",,10.0,0,0,0.0261,10.0,1
1133311,David Bowie - Shepherd's Bush Empire 1997,2016-06-01,,,0,Music,,10.0,0,0,0.0071,10.0,1
876269,Aylesbury Dead,2016-05-30,A Zombie Youtube film directed by the auteur William Axtell,"Before this film iv had no filming experience at all, this film started it all of for me :)",83,Horror,GB,10.0,0,0,0.0214,10.0,1
1111716,Digging New York,2016-04-24,"In over an hour of filming, Danno recounts the roots of Hip-Hop culture through an almost symbolic journey, where it all began, between the Bronx, Manhattan and Brooklyn, confronting some of the most important names in the scene,","Danno's trip through the streets of New York, the city in which Hip Hop culture was born",89,Documentary,,10.0,0,0,0.057,10.0,1
1001976,O Cruzeiro da Década de 60,2016-05-10,,,0,Documentary,"BR, ",10.0,0,0,0.2056,10.0,1
835006,Vianney à l'Olympia,2016-05-10,,,0,Music,FR,10.0,0,0,0.0824,10.0,1
811234,The Order Of Israfel - Live At Sweden Rock Festival June 3rd 2015,2016-05-27,"Swedish metal band The Order Of Israfel perform a selection of songs off their first album 'Wisdom' at the Sweden Rock Festival on June 3rd, 2015.",We Are The Order,54,"Music, Documentary",,10.0,0,0,0.0239,10.0,1
1135721,Big Bang,2016-06-06,A silent tale about a dying love. Symbolisms and sounds are the elements used to explore the birth and destruction of a universe derived from the exchange of behaviors and beliefs when two individuals collide.  -  The film was recorded in the desert of White Sands in New Mexico.  BEST EXPERIMENTAL FILM at TRANSFORM FILM FEST 2018  WINNER - EXPERIMENTAL FILM FEST 2023  -  Una historia muda sobre un amor que muere. Simbolismos y sonidos son los elementos utilizados para explorar el nacimiento y destrucción de un universo derivado del intercambio de comportamientos y creencias cuando dos individuos se encuentran.,English,7,"Western, Romance",,10.0,0,5,0.0362,10.0,1
1302026,Gena In The Room,2016-05-13,"Trapped alone in his room, Gennadiy Gorin is visited by a stranger with a message from the future.","Alla Vista, Angel...",4,"Thriller, Mystery, Science Fiction",,10.0,0,0,0.0071,10.0,1
1454279,Jari's Odyssey,2016-06-10,A camera man follows actor Jari Manninen's journey to his movie premiere. Some things you should NEVER film.,Seed has grown!,0,,,10.0,0,0,0.0596,10.0,2
915478,Meet the Moose Family,2016-04-28,"In the wilds of the Canadian Rocky Mountains, a mother moose tends to her newborn calf. Spring is in full swing, but this far north winter is never far away and, with hungry bears and wolves for neighbours, many challenges lie ahead. Local cameraman Hugo Kitching knows this only too well, but he is determined to follow the mother and calf through the four seasons. What unfolds is a very intimate story, and when Hugo finds a second moose calf born late in the year, things take an unexpected and dramatic turn.",,59,Documentary,,10.0,0,0,0.2544,10.0,1
1266962,Beauty has an address,2016-05-19,A Journey Through Dreamy Deserts and Mesmerizing Cities of Oman.,,0,,,10.0,0,0,0.0387,10.0,1
1268577,Godzilla Against The Space Monsters,2016-06-06,"A squad of army men led by the Army Commander  (Attack on Aaric) go out and recover a ufo that crashed a decade ago by a farm house back in 1963. Monsters from pollution and invaders from space come down to earth causing havoc, and a new war between man and martians. Will Godzilla be able to bring all monsters together to stop these creatures?!?!",4th installment of Kaiju Century War's Showa Godzilla Series,49,Action,,10.0,0,0,0.0071,10.0,2
1041897,"Jean-Marie Serreau, découvreur de théâtres",2016-04-27,,,0,Documentary,FR,10.0,0,0,0.0488,10.0,1
1146025,La máquina del tiempo del cine aragonés,2016-06-01,,,0,"Documentary, History",,10.0,0,0,0.0764,10.0,2
1035836,I Am Here,2016-04-28,"A young man, looking to start his life over moves into a new neighborhood. In his new home, he discovers a picture of a beautiful girl with a phone number along side of it. As time passes by, his curiosity and affection of the girl grows and compels him to text the number. He eventually gets pulled into an unconventional relationship with the girl over text messages, but they never actually meet.",,26,"Drama, Mystery",US,10.0,0,5000,0.0352,10.0,1
1292600,HOW TO DO CRAZY HANNAH MONTANA PARKOUR!!,2016-06-17,A riveting step by step parkour tutorial that teaches the viewer the ins and outs of becoming a parkour master like the one and only: Hannah Montana.,Hannah Montana Parkour,2,"Action, Thriller",,10.0,0,0,0.0,10.0,1
1519637,Under the Garages,2016-05-27,"In a hidden corner of the neighborhood, two strangers collide in an unexpected and heated verbal exchange.",В чемодан я не влезу. Туда только хуй мой влезет. А знаешь еще куда мой хуй влезет? Тебе в ноздрю.,3,"Drama, Thriller",,10.0,1,1,0.0071,10.0,1
920412,Schattenspiel,2016-05-20,"While a married man waits in his lover's posh stairwell to pick her up for a date, his manifested guilty conscience, a dark shadow, plays its games with him.",,5,,DE,10.0,0,0,0.4411,10.0,1
1484683,Hottlanta,2016-05-01,"A group of friends (Mr. 2-17, YT, Deejay2Hunna, and Rae Stone) enter a dance competition in hopes of winning the grand prize of $1,000, however their journey is not without difficulty. Can they overcome the obstacles in their path? Set in the early 2000's of Atlanta.",The hottest summer there ever was.,136,Drama,,10.0,0,0,0.0818,10.0,1
409617,Killing Ground,2017-08-24,A couple's camping trip turns into a frightening ordeal when they stumble across the scene of a horrific crime.,A remote campsite. An abandoned tent. A romantic getaway to die for.,88,"Mystery, Thriller, Horror","AU, , AU, AU",6.125,0,0,3.5999,6.125,267
397852,Rendel,2017-09-22,"Rendel, a masked superhero, becomes blinded by his desire for revenge against a sinister criminal organization.",Revenge begets revenge.,105,"Action, Fantasy, Crime","FI, FI, FI, ",5.524,1891907,1686858,1.3932,5.524,251
472338,Victor Crowley,2017-09-12,"Ten years ago, over forty people were brutally torn to pieces in Louisiana’s Honey Island Swamp. Over the past decade, lone survivor Andrew’s claims that local legend Victor Crowley was responsible for the horrific massacre have been met with great controversy. But when a twist of fate puts him back at the scene of the tragedy, Crowley is mistakenly resurrected and Andrew must face the bloodthirsty ghost from his past.",Return to his Swamp,83,"Comedy, Horror",US,5.664,0,400000,2.4822,5.664,269
375327,Submergence,2017-09-22,"While James More is held captive by terrorists in Somalia, thousands of miles away on the Greenland Sea, his lover Danny Flinders prepares to dive herself in a submersible into the deep bottom of the ocean, tormented by the memories of their brief encounter in France and her inability to know his whereabouts.",Love has no limits,112,"Drama, Thriller, Romance","US, , FR, ES, BE, DE",5.461,0,15000000,0.8445,5.461,305
451646,My Son,2017-09-20,"The story of a busy man, who fills his time travelling to Africa, South America and the Middle East. His passion for his job has distanced him from his loved ones. He’s been divorced for three years and has since seen his son very little. When the latter disappears, he is forced to stand still, and soon discovers things about his ex-wife and, above all, his son. A terrible feeling of guilt overwhelms him and he decides to find his son at all costs...",,84,"Drama, Thriller, Mystery",FR,5.8,0,0,2.6139,5.8,257
431259,Escape Room,2017-08-31,Four friends who partake in a popular Los Angeles escape room find themselves stuck with a demonically possessed killer. They have less than an hour to solve the puzzles needed to escape the room alive.,Let the game begin...,90,"Horror, Thriller, Fantasy","US, ",4.87,0,0,1.9877,4.87,246
315205,Good Manners,2017-08-04,"Clara, a lonely nurse from the outskirts of São Paulo, is hired by mysterious and wealthy Ana as the nanny for her unborn child. The two women develop a strong bond, but soon Clara discovers a terrifying secret about the child.",,136,"Fantasy, Horror, Mystery, Drama","BR, FR, FR, BR",6.5,31,0,1.6668,6.5,229
433941,Dave Made a Maze,2017-08-18,"Dave, an artist who has yet to complete anything significant in his career, builds a fort in his living room out of pure frustration, only to wind up trapped by the fantastical pitfalls, booby traps, and critters of his own creation. Ignoring his warnings, Dave’s girlfriend Annie leads a band of oddball explorers on a rescue mission. Once inside, they find themselves trapped in an ever-changing supernatural world, threatened by booby traps and pursued by a bloodthirsty Minotaur.",He thought of everything but a way out.,81,"Comedy, Adventure, Horror, Fantasy","US, , , DE, US",6.391,0,0,1.0419,6.391,258
390056,Rebel in the Rye,2017-09-15,"The life of celebrated but reclusive author J.D. Salinger, who gained worldwide fame with the publication of his novel The Catcher in the Rye.",Behind every masterpiece is a story.,106,"Drama, Romance",US,6.627,944370,0,6.3959,6.627,256
432787,Fun Mom Dinner,2017-08-04,"Four women, whose kids attend the same preschool class, get together for a ""fun mom dinner"". When the night takes an unexpected turn, these unlikely new friends realize they have more in common than just marriage and motherhood.",Every mom needs a time out.,81,Comedy,"US, US, US",5.763,0,0,1.2108,5.763,226
453127,Midnight Runners,2017-08-09,"Two apathetic police academy recruits who become best buddies through the tough training together witness a woman being abducted right before their very eyes. As they were taught in the academy, they quickly report the incident to the police, but the police are in no hurry to jump on the case. So the duo decide to take the matter into their own hands and rescue the woman.","Trainees by day, detectives by night.",108,"Comedy, Action, Crime","KR, KR, KR, KR",7.526,0,0,2.5799,7.526,233
